<<<<<<< HEAD
x,y,label
0.500444192,1.268125828,1
-7.559248839,1.729918505,0
-6.55545588,2.081113805,0
-1.115150341,1.333595508,1
0.50826443,1.832499366,1
-0.406812168,1.11051386,1
1.021546036,2.063454008,1
-6.564044081,3.483098897,0
-0.912774406,1.290499515,1
-6.93824899,4.358548935,0
-2.811970388,3.083913026,1
-6.366785696,4.210383766,0
1.691172466,0.297072027,1
-6.349918526,2.889902755,0
-5.067007349,6.171985016,0
0.310052439,2.64712399,1
-7.68649705,4.97557118,0
-2.382296651,2.232087905,1
-1.393325735,3.052748312,1
-7.229831344,5.854792528,0
-0.482330871,1.78904402,1
-0.744647539,2.264412483,1
-0.635772834,2.356864081,1
-5.88787897,4.315292855,0
-7.014248037,4.918872158,0
1.19970167,2.197877504,1
-7.738670241,3.976229492,0
-0.042383917,2.469635211,1
-6.624928959,4.433464041,0
1.187807181,3.971087624,1
-2.217663666,3.527264061,1
-8.196630546,5.20355883,0
-7.291241196,2.120766628,0
-0.22370553,1.763521229,1
-6.373647734,4.264032067,0
-0.514671178,3.021846952,1
-6.972608642,4.698783511,0
-7.938855773,3.830849829,0
0.226053619,4.150557085,1
-0.638336689,2.559100339,1
0.22760644,2.036161468,1
1.123980894,1.90696409,1
-0.47960802,2.409776624,1
0.259910794,2.561326533,1
0.206038623,1.992572312,1
-9.126326926,3.289601886,0
-7.460273381,1.882228285,0
0.6819359,2.099140336,1
-0.423217159,3.457787217,1
1.285849655,2.65921019,1
1.53321933,2.955112421,1
-6.817817722,3.110469409,0
-6.699085646,4.440465041,0
-6.851718358,5.61034215,0
-0.065491653,1.766835988,1
-6.951977222,4.649627515,0
0.731916737,1.781534046,1
0.452016198,3.109887093,1
1.2019171,3.347349484,1
-6.243933226,4.748817577,0
0.156363494,2.431104287,1
-9.357600212,3.662511463,0
-0.551434209,2.445384191,1
0.910554099,2.353859067,1
-2.019375188,1.377960528,1
-7.190994501,2.615627395,0
-7.217874703,2.442079215,0
-7.121804555,1.626976424,0
0.275450552,0.933554056,1
1.082405581,2.2616719,1
-8.816122987,4.291400929,0
-1.415171759,2.17607359,1
-1.882034157,4.062692647,1
-7.201906326,6.248911548,0
-0.518284441,2.500192565,1
-5.632056537,3.769297209,0
-7.780823783,4.424187237,0
0.29387908,2.005390948,1
-7.737240809,4.030029326,0
-0.423926952,2.223027486,1
-7.309537846,1.491557702,0
-0.136367139,2.015528,1
-0.610315785,2.118887141,1
0.381405461,3.057796061,1
-0.531772521,1.928501868,1
1.300508668,1.809254777,1
-7.78916514,3.403083381,0
-7.095421213,3.361798841,0
-7.060065183,4.429931777,0
-7.19036857,3.790712659,0
-8.402020147,2.530107751,0
-7.854720664,3.003248734,0
-0.289729929,3.382121552,1
-5.54517181,3.880418753,0
-0.175511027,0.64295037,1
-8.927292424,5.221294572,0
-7.212255153,2.462467214,0
-6.72486614,2.232938882,0
-0.36812474,1.28551554,1
-7.418687033,3.45502806,0
-6.605333929,5.517053643,0
0.391782183,0.912582337,1
-6.313553378,3.69761572,0
-8.470482469,4.138692541,0
-0.346290604,2.775868894,1
0.581148487,4.176512611,1
0.401613399,2.244811066,1
-7.285890705,4.879148219,0
-0.076259587,3.296528944,1
-7.459665623,3.046774169,0
-7.10547464,3.4598285,0
>>>>>>> f7fe4ea55f019ad04e12d24eebf8bc3effbb4408
